dependency,restimulus,num_obs_train,num_subj_train,num_subj_rerep_train,num_obs_test,num_subj_test,num_subj_rerep_test,num_coeffs_glm,wmae_glm_train,wwmape_glm_train,wmae_glm_test,wwmape_glm_test,num_coeffs_lme,subj_intercept_mean,subj_intercept_var,rand_eff_var,rand_eff_ICC,x_joint_poly_stand_est,x_joint_poly_stand_t_val,y_joint_scale,y_joint_center,x_joint_poly_scale,x_joint_poly_center,wmae_lme_train,wwmape_lme_train,wmae_lme_test,wwmape_lme_test,x_joint_scaled_stand_est,x_joint_scaled_stand_t_val,x_joint_scaled_scale,x_joint_scaled_center,x_joint_exp_stand_est,x_joint_exp:x_joint_weight_exp_stand_est,x_joint_exp_stand_t_val,x_joint_exp:x_joint_weight_exp_stand_t_val,x_joint_exp_scale,x_joint_exp:x_joint_weight_exp_scale,x_joint_exp_center,x_joint_exp:x_joint_weight_exp_center,x_joint_poly:x_joint_height_exp_stand_est,x_joint_poly:x_joint_height_exp_stand_t_val,x_joint_poly:x_joint_height_exp_scale,x_joint_poly:x_joint_height_exp_center,x_joint_poly:x_joint_weight_exp_stand_est,x_joint_poly:x_joint_weight_exp_stand_t_val,x_joint_poly:x_joint_weight_exp_scale,x_joint_poly:x_joint_weight_exp_center,x_joint_exp:x_joint_height_exp_stand_est,x_joint_exp:x_joint_height_exp_stand_t_val,x_joint_exp:x_joint_height_exp_scale,x_joint_exp:x_joint_height_exp_center,x_joint_height_stand_est,x_joint_height_stand_t_val,x_joint_height_scale,x_joint_height_center,x_joint_scaled:x_joint_height_exp_stand_est,x_joint_scaled:x_joint_height_exp_stand_t_val,x_joint_scaled:x_joint_height_exp_scale,x_joint_scaled:x_joint_height_exp_center,x_joint_weight_stand_est,x_joint_weight_stand_t_val,x_joint_weight_scale,x_joint_weight_center,x_joint_scaled:x_joint_height_poly_stand_est,x_joint_scaled:x_joint_height_poly_stand_t_val,x_joint_scaled:x_joint_height_poly_scale,x_joint_scaled:x_joint_height_poly_center,x_joint_scaled:x_joint_weight_poly_stand_est,x_joint_scaled:x_joint_weight_poly_stand_t_val,x_joint_scaled:x_joint_weight_poly_scale,x_joint_scaled:x_joint_weight_poly_center,x_joint_scaled:x_joint_poly_stand_est,x_joint_scaled:x_joint_poly_stand_t_val,x_joint_scaled:x_joint_poly_scale,x_joint_scaled:x_joint_poly_center,x_joint_weight_exp:x_joint_weight_poly_stand_est,x_joint_weight_exp:x_joint_weight_poly_stand_t_val,x_joint_weight_exp:x_joint_weight_poly_scale,x_joint_weight_exp:x_joint_weight_poly_center,x_joint_weight_exp_stand_est,x_joint_weight_exp_stand_t_val,x_joint_weight_exp_scale,x_joint_weight_exp_center,x_joint_height:x_joint_weight_exp_stand_est,x_joint_height:x_joint_weight_exp_stand_t_val,x_joint_height:x_joint_weight_exp_scale,x_joint_height:x_joint_weight_exp_center,x_joint_weight_exp:x_joint_poly_stand_est,x_joint_weight_exp:x_joint_poly_stand_t_val,x_joint_weight_exp:x_joint_poly_scale,x_joint_weight_exp:x_joint_poly_center
MCP3_f - DIP3,3,498852,33,116,128041,27,29,4,10.093942160872343,0.3440740690838313,12.387477361321421,0.4376742600727404,2,0.03592242310482563,0.44856617434832696,0.4363289243499711,0.6249147406775987,0.5981993297918832,701.648619882179,16.299049369889975,26.9428049293234,2267.0885446706784,3340.3838868150974,6.278857590644726,0.21402857733675837,7.503750611282414,0.2651224620452558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - DIP3,8,381209,27,85,89911,20,21,4,10.3218995246184,0.4336208940649208,9.872091077194206,0.43092661082676187,2,0.07483607979870484,0.380870509351446,0.37238152314086986,0.5483712595931515,NA,NA,16.939762287001596,22.543409530108434,NA,NA,6.740241420380002,0.2831561675201097,7.1020722862744545,0.31001253090553477,0.5722127664685923,542.1234049937656,23.695729400540802,52.21857852224026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - DIP3,23,220891,29,84,55591,21,21,7,17.57851364952719,0.3982612596148152,17.54190760364097,0.3563538715523854,3,0.06463103938704177,0.15742481717323376,0.1562462447460081,0.2625242186935708,0.3172405269927559,33.62398313932668,28.551180376414308,43.13350770599964,2136.6871603357204,3575.533589869743,15.238026820513836,0.3452348632300552,15.563002092001152,0.3161535320885728,0.5528852025853896,59.96337701579144,18.886968034183102,56.734624729953005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP3 - DIP3,2,374473,28,96,98377,20,23,5,11.080405431737049,0.30884265691761487,11.942333776259419,0.34320488502765445,2,0.20667900609939724,0.5090048917127467,0.533546088746212,0.6677839047266381,NA,NA,17.145353020723608,30.595353254744232,NA,NA,6.864929420064226,0.1913452585021666,7.862428408254119,0.22595448163216722,0.6253152384768096,726.4207036444852,19.343857925080506,19.169539586284305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP3 - DIP3,3,349550,29,91,72601,20,22,5,10.495667980101866,0.3368482985990531,11.611704987617973,0.39439717869206253,2,0.10459883921185782,0.6717706793751035,0.6595902495576614,0.7946288142257264,NA,NA,16.07033085734585,28.032810853947048,NA,NA,5.078063469586419,0.1629755288706825,7.971116389006859,0.27074282529591576,0.6098575242030934,898.8626765699117,20.232283207917607,19.806534449676388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP3 - DIP3,8,507361,33,112,109840,26,28,5,11.406864277264555,0.40821078021771884,10.94345207846681,0.3850736049416958,2,0.2218502111174305,0.5394962194793594,0.5724020630166898,0.5887510249806921,NA,NA,16.350227738352242,25.19509262988277,NA,NA,7.381019532495529,0.2641402289819094,6.869470373889144,0.2417200442736598,0.506781529512362,547.7749919979892,24.237787776847746,27.28854480688959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,1,259168,17,48,70927,11,12,4,15.453905234790588,0.6715767777086902,15.27374393735573,0.6956710298770795,3,-0.007729285482047459,1.2102617464571914,1.139210158807313,0.7434505901016701,0.5782698344258329,92.89788434107938,22.779426968434567,23.619346343221295,1493.9338964585431,1599.166872825889,10.598794740669751,0.4605893663376833,12.153096581059376,0.5535353512155898,0.5428888429396943,108.17487806233159,16.50683692987699,36.4237869907013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,2,387539,23,85,80349,20,21,11,16.360691371787812,0.3881123620177379,17.450868357259157,0.4130607295514035,2,-0.07013501757942464,0.5080818144383805,0.4909113874916191,0.7462175074363043,1.047201512405839,1307.2044281952938,37.40674651610463,39.798435117056584,2463.8224503992055,3464.474240623393,11.898207885686782,0.28225222647099896,13.833189534073174,0.3274305463768074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,3,460570,28,92,108492,21,22,5,18.40017821508599,0.4833358879477591,19.333108960346358,0.471067471617031,2,-0.2876484128499146,0.9391115866388685,0.9883574596710938,0.8558471409850417,1.066235435542835,1349.0772283648146,33.98834987456804,39.28632357496808,2082.9997238560327,3244.5051778645698,10.69428860569515,0.28091757692680114,12.524389396071138,0.30516728884399186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,4,429474,41,108,110536,24,26,4,18.05220147567828,0.649318877790742,16.47853030389887,0.6236788746311313,3,-0.2655707807563307,0.38343545407468727,0.4447032327606939,0.4242844328303993,-0.5135775644466277,-80.37674076260122,23.627507906981588,31.039702669955037,1908.868679816989,3546.1023201309204,14.307888595955946,0.5146398448520529,15.84256552018784,0.5996089003497428,0.9341331763184745,143.6726976790555,17.569967995311053,56.898148155890794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,5,294255,19,64,73068,14,16,7,15.968705521993535,0.5725321719598901,19.604920066646496,0.705846012801579,2,-0.09931571645642359,0.4876395961138641,0.4718398208107742,0.6573559636583749,0.787886153922071,721.5264727496198,30.7150748666604,27.90386791198585,1224.621011702603,2006.252864421486,11.847198390498242,0.42476218356019235,14.20360991797306,0.5113798675999988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,7,338191,19,56,81384,14,14,5,13.507928135325683,0.6642243028045719,15.09015615441291,0.6482878269216181,2,-0.8444606628609397,1.9314617925627726,2.5429736131083023,0.9342102385938195,NA,NA,21.356355052563206,24.109293952088663,NA,NA,6.434968827832726,0.316426223208752,9.754907950603522,0.4190803602299244,0.9558182465719296,637.9570605470722,14.113348127196103,41.37457391005182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,8,341603,36,108,77356,26,26,4,27.029651894320597,0.5925326410837705,28.019227246613514,0.6622026799423818,2,-0.03582486144505246,1.405030166131205,1.3673229781852883,0.8853153385475881,NA,NA,39.359680418995644,41.15418045784775,NA,NA,13.26636783614908,0.29081972650908916,14.118051397523036,0.3336641438651379,1.2045477415287347,1122.986413157434,23.448320245765512,54.57846600042245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,9,484213,28,82,140274,18,20,8,16.59240905161457,0.4242238729734113,18.328826351034078,0.4073097745058157,2,-0.12931077101460228,0.8519645618876032,0.8382360028922815,0.8964981530015633,NA,NA,30.26436667711749,37.198023930935115,NA,NA,7.02633136396813,0.179644649233564,16.884354083368812,0.37521019200366323,0.9943777983518356,1618.699017489339,20.714259683117128,57.29040836708852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,10,381686,18,57,92154,13,14,7,18.484525297549,0.6042106081298849,17.711951491664106,0.6543753036719264,3,-0.18344492146394265,1.3285635725339338,1.2884007018517103,0.7930522772599148,0.6882539057663953,126.12410457221128,28.580678415604996,28.66858065079122,1584.995169997282,2047.0511949652916,12.168085053241052,0.39774275787162405,16.138204451004242,0.5962325745593683,0.5170122351623724,103.83921236244632,17.552067905442204,41.701042125476796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,11,340083,23,61,81976,15,15,7,16.670257876898937,0.4363267178941918,17.69243130111954,0.48174568273904195,2,-0.29449156384601843,0.8666626446214801,0.9157220313457031,0.8342713722470941,0.8977882632404767,891.5420889332247,29.595994848583715,40.85318780762543,2143.823540657514,3601.5423160066834,9.37045478831541,0.24526193974643837,17.045624084372584,0.46413382493787103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,12,159092,14,35,45494,6,8,8,13.133440978904112,0.48980838512743774,14.161810837358514,0.7160481081608556,4,0.04242285613480967,1.3271143554626283,1.2341822118105577,0.8687667949311115,-0.5929859801887343,-80.70589686507576,27.49114117371189,35.42858838512016,1825.750689463414,3319.7598401407668,9.043333963922093,0.3372688705231003,15.699895523977517,0.7938165971410506,1.3920912296136108,191.5322082580032,16.26500382043664,55.27396451982123,NA,NA,NA,NA,NA,NA,NA,NA,0.5027012585822248,102.34770957416694,1626494933365878e71,43258714562935266e69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,13,285706,19,49,62209,12,12,8,18.731443627544344,0.4958912997375062,17.619458000972607,0.47267556753969525,2,-0.17761086106820692,1.7638287914119957,1.7024996251777345,0.9298900479986427,NA,NA,30.541084241993012,39.03693134012913,NA,NA,8.16566791400538,0.21617573934058984,17.119833537055523,0.4592721883309996,1.3086176046011195,943.5691686338133,19.74872822981263,59.13127107533583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,16,381989,19,55,85042,13,13,4,18.011354870452504,0.5598879599475438,16.800348709377015,0.5942708609371822,3,-0.31898903822376645,1.2430198538955135,1.2793564463657079,0.8567796615932609,0.7919142341722305,157.06601512897248,28.21839977799743,33.26969904002191,1814.5628390235106,2672.139151831262,9.904818566344376,0.30789403132901494,11.005773038372482,0.38930205151886826,0.37988935848590405,75.4890583523665,19.334684484064073,47.940693636760884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,17,258765,14,36,49777,8,8,4,14.766803377780292,0.5612344868203984,11.765367927503052,0.4366243544516917,3,-0.3338422051391458,1.771520696682637,1.756368823935725,0.930491244036625,0.5065151290411479,109.42599820748181,20.594776583433745,25.629436865002177,1971.5020172067068,2874.9316919895173,5.52442226840036,0.20996394530790566,7.921225179177109,0.2939644430702224,0.64837447161633055,135.0955656659385,19.11961721658845,50.09364572667986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,19,217162,13,36,45000,7,8,14,7.03351355198627,0.4403606007831221,13.61082002477248,0.6661859859479705,2,-0.39204542985202173,2.8275874952575992,2.763917051997113,0.9402483263555145,NA,NA,13.549922956832788,14.197463632880089,NA,NA,4.040746775487504,0.25298674190563564,16.29257004311982,0.7974451074988467,1.265624379075285,760.4852533772766,16.81493942122099,32.74427405748126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,20,316019,17,55,68362,13,13,4,21.321843256943076,0.6118220945589264,21.683054015583174,0.6609113239916905,3,-0.1769576722011443,0.3897563020176544,0.398196851171053,0.5760944236520392,0.3982541844498519,106.9545552552456,35.36582044604945,34.48717880764982,1202.3317763642672,1253.8297866163555,14.985842303658071,0.4300129832334377,21.137615573735538,0.6442860625087643,0.5344039788408861,147.1460151709229,17.15905069109931,30.97414563294178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,21,570474,34,106,148058,24,26,7,17.645789284435686,0.460822153505816,17.257566369984506,0.4325273510178695,2,-0.23098363085993318,1.0617848673664294,1.0839796725091333,0.8864577666411295,NA,NA,29.68898921433378,40.99499065543364,NA,NA,8.0358308901739,0.20985680132113854,10.974099463298572,0.27504446854816966,0.8723487932043387,1365.731629803386,15.956379616519452,54.839907389091735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - PIP4,22,644083,35,116,157239,26,29,5,17.978221603127487,0.4012586578505546,20.084099051380136,0.4319598936907552,3,0.0014757574402293257,1.0275132026425515,0.9981805406417581,0.844117715167911,0.4489315245619345,141.5274030077787,30.543565982248513,42.94683514918742,2186.9989583329475,3820.781186834536,9.750142517691238,0.21761491135584984,12.39780254734784,0.26664643789353043,0.6359072405578307,190.43121811989158,20.38002961369727,58.3561155719163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - DIP4,12,148618,13,37,40911,9,9,8,12.500407000105605,0.25770374763102377,14.274365871050806,0.3107885766984255,3,-0.5078159605256921,2.3953949444415916,2.469018276267918,0.8745997618622019,0.5549216021603787,53.05059830263615,20.914374230358494,45.34428738380861,2047.9892281432578,3228.6929346663037,9.839878575963677,0.202855281851114,11.140662159071631,0.2425600245344557,-1.968746586803674,-177.1603509386326,19.84318922451871,53.244186776498616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP4_f - DIP4,17,265401,14,44,60181,11,11,7,8.87184153438793,0.47566887247028283,7.573183682206299,0.37783280396527097,2,-0.08585287761693043,0.4253873742175018,0.40242654588805354,0.42495265721225994,-0.7269114207045622,-348.4206989330994,12.915697462472691,19.435291283280495,2107.932947979783,3377.573925039008,7.296324817590888,0.391196640033296,8.39600675354929,0.41888417169365366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - MCP5_f,1,390307,19,60,94960,15,15,15,12.368702216198106,0.28343111133773935,15.951681861385934,0.3796365840447797,4,0.1437718580563521,0.8415106792972011,0.8179869629082179,0.6507109644767765,-0.7699063935682527,-186.33125682817436,19.49129425375636,43.61654875587291,19.682191301217635,17.418367751062615,9.67375723052738,0.22167594584572797,14.161631041309624,0.33703488320185154,1.4593889647811884,326.93282098801126,2.207388848923242,3.542007157621599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07026710007034029,41.30325898391339,20372.07028186764,23630.436052800032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - MCP5_f,2,195177,20,66,44506,13,16,12,12.47741777611632,0.20254749003801162,12.116983326523746,0.19701711541782027,4,-0.32173470176626356,0.8483637245170997,0.9095125973863919,0.7437026120765914,-2.934360058425412,-142.8483431731852,20.87907115911666,59.12988840313336,36.039102235927714,28.176810140033208,9.267198708997805,0.15043560068846637,10.916805295493923,0.1775027191948148,3.481102991466851,230.6691154865568,3.172158266558392,4.256086656561052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4832573962865132,110.83429566189099,394.48057841551577,229.8649184066739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - MCP5_f,3,292704,25,76,82495,17,18,4,13.625482942590102,0.21962778828806573,13.583314649103682,0.21521962834341396,3,0.4625012136972138,0.5687681140281254,0.7599841459532864,0.6666881740363932,-0.8834478238538973,-174.9487881494027,20.10864226539347,57.619581943588614,29.04619634662333,31.12942874489477,9.473203863547804,0.15269761969680765,10.263503651915261,0.16261917643292118,1.5046096813898484,292.6820344234927,2.5010297572800506,4.987414186561792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - MCP5_f,6,195736,17,50,46424,12,12,8,11.286236571851159,0.2637797972312694,11.021197944789348,0.2611295985891486,3,0.46745766356105184,0.722298844200459,0.898363994712544,0.7895071893948826,-0.4172081659496907,-110.13610898542285,21.360295600202644,38.72756669674229,14.057918281523417,11.774231239668929,8.287313919011012,0.19368954134815294,8.638453297100487,0.20467428796789222,1.121987372762387,308.45322267309564,2.003289308753522,2.785872159318554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - MCP5_f,12,203352,22,71,56078,16,17,8,11.326356244327688,0.17707459611595752,12.39130197232208,0.1927305837706596,2,0.11281402252834664,0.7908025126280932,0.7676470376802406,0.6124376737761555,NA,NA,14.968047799645742,61.963830884662336,NA,NA,7.548635599660792,0.11801426435848576,9.117953534675651,0.14181790674273065,0.43022685462192617,237.80188894727712,1.5683171880732019,2.3865375977346415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
