dependency,restimulus,num_obs_train,num_subj_train,num_subj_rerep_train,num_obs_test,num_subj_test,num_subj_rerep_test,num_coeffs_glm,wmae_glm_train,wwmape_glm_train,wmae_glm_test,wwmape_glm_test,num_coeffs_lme,subj_intercept_mean,subj_intercept_var,rand_eff_var,rand_eff_ICC,x_joint_scaled_stand_est,x_joint_scaled_stand_t_val,y_joint_scale,y_joint_center,x_joint_scaled_scale,x_joint_scaled_center,wmae_lme_train,wwmape_lme_train,wmae_lme_test,wwmape_lme_test,x_joint_exp_stand_est,x_joint_exp:x_joint_weight_exp_stand_est,x_joint_weight_exp:x_joint_height_exp_stand_est,x_joint_exp_stand_t_val,x_joint_exp:x_joint_weight_exp_stand_t_val,x_joint_weight_exp:x_joint_height_exp_stand_t_val,x_joint_exp_scale,x_joint_exp:x_joint_weight_exp_scale,x_joint_weight_exp:x_joint_height_exp_scale,x_joint_exp_center,x_joint_exp:x_joint_weight_exp_center,x_joint_weight_exp:x_joint_height_exp_center,x_joint_poly_stand_est,x_joint_poly_stand_t_val,x_joint_poly_scale,x_joint_poly_center,x_joint_exp:x_joint_height_exp_stand_est,x_joint_exp:x_joint_height_exp_stand_t_val,x_joint_exp:x_joint_height_exp_scale,x_joint_exp:x_joint_height_exp_center,x_joint_poly:x_joint_weight_exp_stand_est,x_joint_poly:x_joint_weight_exp_stand_t_val,x_joint_poly:x_joint_weight_exp_scale,x_joint_poly:x_joint_weight_exp_center,x_joint_poly:x_joint_height_exp_stand_est,x_joint_poly:x_joint_height_exp_stand_t_val,x_joint_poly:x_joint_height_exp_scale,x_joint_poly:x_joint_height_exp_center,x_joint_scaled:x_joint_height_exp_stand_est,x_joint_scaled:x_joint_height_exp_stand_t_val,x_joint_scaled:x_joint_height_exp_scale,x_joint_scaled:x_joint_height_exp_center,x_joint_height_stand_est,x_joint_height_stand_t_val,x_joint_height_scale,x_joint_height_center,x_joint_poly:x_joint_weight_poly_stand_est,x_joint_poly:x_joint_weight_poly_stand_t_val,x_joint_poly:x_joint_weight_poly_scale,x_joint_poly:x_joint_weight_poly_center,x_joint_scaled:x_joint_height_poly_stand_est,x_joint_scaled:x_joint_height_poly_stand_t_val,x_joint_scaled:x_joint_height_poly_scale,x_joint_scaled:x_joint_height_poly_center
,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC1_f - MCP1,1,566394,40,144,142230,35,36,4,9.307617706811639,0.831711770203428,9.559852066712477,0.8533554676040623,2,0.04311219033300403,0.7707711646227798,0.7533969751098191,0.6582412276199625,-0.5954178156226161,-506.7544926845377,12.513821375026497,-6.223717366435656,13.016204918302178,24.95495166014454,6.034105925989854,0.5391967181491784,6.7243339822708545,0.60024434789606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP1 - IP1,3,334189,24,65,81094,16,16,11,8.395896328179997,0.6288894452009305,8.41131906166153,0.6538607584248095,2,-0.13850506309810884,0.727733267929212,0.7166076165940983,0.6195662845333259,1.0317696623981056,635.7045456138419,12.279213742876314,11.205782852549042,11.271864279799905,0.15083611417009812,6.473288454896561,0.48487768618124,7.198218230885252,0.5595593743681145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP1 - IP1,11,514668,36,110,128400,26,27,5,15.359583340685328,0.5457090840440592,14.329919035641408,0.5031957692396319,2,-0.21465326204875015,0.5795296290358026,0.6095534224350898,0.6036573872795304,-0.7914628421568206,-678.226063495582,20.962205368796106,28.973692853953427,11.439460883060226,-7.210751539106877,10.766353458609666,0.38251668382368503,11.648296925836041,0.4090304849140657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC1_f - IP1,5,498330,43,152,115832,37,38,12,17.72710493847658,0.6009897016617145,18.24784848766723,0.6115255588601639,5,0.07748644163780385,0.8451701481706977,0.8514149214699914,0.6111896320048418,0.8329029136810806,555.9356974266179,21.982579646473194,28.837657465042483,13.413998186628941,25.264885902303625,12.980016120706956,0.44005245317954905,101.7813318878352,3.41091641057335,-0.5854269259663586,-4.3251606838420305,-2.1698539193991255,-40.338585876900474,-43.281258613363725,-3.9641003756835125,33405017327986744e4,65663175959712815e46,NA,58113575940888216e3,4723859072228701e45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC1_f - IP1,10,594735,49,157,130390,38,39,5,15.272067438903902,0.5108951770894933,15.164396731235556,0.5155000572641458,2,0.0650918604868639,0.7567079675442194,0.7455850676532375,0.5960547227402628,0.913282747486417,692.537437029229,20.22096641687489,28.3217572736737,13.430192217882347,23.04574681181265,11.530142601073017,0.3857168827736065,11.94695770771627,0.40612610521950354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,1,671616,41,144,160543,34,36,4,14.693033203806996,0.3367816638114303,16.127590911055016,0.36334447025365485,2,0.1625363157098172,0.3982769629610804,0.4150140956966512,0.4865552310984726,0.7876560480014715,792.4860069268941,20.499912884582184,42.32132105843388,15.530516778203857,18.266343920918253,11.088444757266139,0.25416024197547143,12.349692226614502,0.2782307912336169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,2,764624,58,220,179946,51,54,17,12.122321556582913,0.17873008057539025,11.6303007081305,0.16903637083377712,2,0.08888539399317727,0.21594199648368598,0.22014170973580868,0.4763011542764889,NA,NA,28.07742136829895,63.29372978790274,NA,NA,11.25782367397391,0.16598402566381637,11.013206823945245,0.1600674444694336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7501200100222386,1260.8109993642393,1730.0882375033502,1948.2004472827825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,3,621483,48,175,155871,39,43,8,12.362682613322114,0.17794361070579193,12.528125801787645,0.18013078723043585,2,0.05867691677971273,0.30129753502441875,0.29847069821511507,0.5606388630724942,0.8553665799845278,1224.6227090634966,22.62772577425641,68.27949359629187,18.100191095302762,44.30119782424702,8.48574222609706,0.12214044948489952,8.791832506229122,0.12640994635599934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,4,279364,40,105,55685,26,26,7,13.114454445973962,0.4985365324442052,14.00304595215647,0.5421210024092518,2,0.005077851877647761,0.2794983457070022,0.2725925480696032,0.4770001154704714,0.9171562818966982,774.9839419578561,26.369220688034034,27.162330588216285,16.854036718175966,17.11637835983958,11.276475855249963,0.42866710119176554,12.48073054078247,0.4831853137300304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,5,507409,37,124,94286,27,30,12,14.309248545636548,0.27990745704452397,14.009519867027478,0.26735602923662416,2,0.05143277485755354,0.739286225738298,0.7219884795298669,0.653878584574424,1.2342166699289234,905.46321222794,19.80437652942487,50.71682725472027,18.671524254552082,23.678100556741885,9.707909516286593,0.1898992988524706,10.155775315523366,0.19381162152231277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,10,443782,34,108,131510,25,27,4,11.973325271786814,0.24334825533281484,14.469336077468386,0.2810072356572409,3,0.11751374332861256,0.8897377016274436,0.877385779664591,0.7403227116190154,1.3617784907468384,394.82980843595954,15.996926924249465,47.12901654542081,18.097029404394462,34.34529276561496,6.730165121658106,0.13678522075370395,10.109185169308608,0.19632926928818828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47992302424494765,-149.40181615354874,1350.9045048496425,1507.1008704387941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,17,662922,31,101,148110,25,25,9,10.07746349340616,0.1736080286926603,10.145616815425884,0.1681672110487021,5,0.16269347515424815,0.5663689738126176,0.5746024197275726,0.7309050768525768,1.4330532544203418,409.52249252075745,18.892552605358755,53.82982713484192,15.571601207031923,45.64161234773875,6.601228096755617,0.11372169173107964,6.641071779175289,0.11007812928437215,0.30118376317060397,NA,NA,18.219401719546273,NA,NA,8735880026101725e21,NA,NA,29576116701198935e19,NA,NA,-0.6308133000674526,-184.2571860995034,1487.7864742853112,2325.6311760854323,0.7395792885521595,18.493078865937683,43386045678403145e98,25515934855106794e96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,1,431442,37,120,111354,28,29,8,11.402829662521404,0.5918506396320087,11.393801580989287,0.5775548908037801,3,-0.3480217954072692,0.596806485021464,0.7018276767503664,0.737975887296886,0.3254471263780619,117.36474646176366,20.23809634243414,19.973446234518647,20.733384655737673,43.533860903958654,7.784263326646695,0.4040331536375071,8.89761298036864,0.45102241396456866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4512302602044156,158.6939797036091,1956.5603246004084,2325.069288124083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,2,536063,49,162,132473,39,40,5,13.5394789224188,0.42062534486586717,13.867389854724001,0.4332355751378441,2,-0.056547522438914526,0.4950183074641303,0.4881397467499011,0.7735070345607287,NA,NA,27.278025060576795,28.10689749767176,NA,NA,8.21384053607895,0.25517595824464917,8.756408382471493,0.27356176335012106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.104420660141209,1744.5800025119263,3550.4582551997055,4998.508066228386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,3,554785,46,153,121252,37,38,4,14.140787210237276,0.47909311289724127,14.211130089678399,0.47976886093014826,3,0.010502469509945907,0.5726095233777653,0.5602778242675142,0.7925503186249413,-0.4141804252906054,-107.31449642703242,24.808138783029516,27.115183327976126,22.75991304744475,70.33390916300752,7.42859154091106,0.25168238464126325,7.819541734975712,0.26398833924614024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5193745240638157,386.88754969247816,3122.627967251461,5464.871486357802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,5,505027,34,116,132946,25,28,5,12.138064610764669,0.5721748370893405,11.524670936494784,0.5415052802362977,2,-0.17648596998736316,0.7231311195771839,0.7329881494620102,0.6721562421512994,NA,NA,18.673526638022686,18.99912769633519,NA,NA,8.497165467771618,0.4005469095074383,8.53989111745571,0.40126057899852097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8741061083966322,962.9987377972609,1813.214971579106,2805.479000745161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,6,486852,29,90,118162,20,22,4,11.001626247473551,0.6224727698244156,13.571443382450832,0.681680756415163,3,-0.379487980921837,0.6828231578312975,0.8033116066877848,0.7639689135293403,0.6854061217099634,178.54012836116038,17.68114358884037,17.715951322302267,20.087596442604717,52.46938951685688,6.667122815657212,0.3772262675052013,9.857169239256528,0.4951162815752925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35799196977089787,94.10144965506346,2230.719901577956,3156.5475382949385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,8,540609,46,166,142162,38,41,11,11.824222166522622,0.35867504818663826,12.456873471757888,0.3748750886162048,2,-0.08898514616113809,0.3776512143704457,0.3773853638981486,0.7543090617556114,NA,NA,27.89788247052896,30.3040738589915,NA,NA,7.698691178041607,0.23353150764336475,9.097041837358343,0.2737648714708975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0489470629703161,1855.8797104124171,3856.028964977985,5259.936271220638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,9,222402,19,55,62955,13,13,9,7.240608813944417,0.6964224401343526,7.73285678181606,0.6270314580920057,3,-0.41888318605735636,0.7682365447948231,0.9033076320844615,0.6612503360551099,0.5053267731429119,74.50870739489642,11.393979191401254,7.839728662950305,17.702027357708733,43.923044641323216,5.705074745933402,0.5487303868785297,7.173025721455424,0.5816366323545655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42688713353970786,70.62422385365741,1752.951330263829,2242.5942141486316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,10,549049,32,117,114404,28,29,5,11.670018187678833,0.5391003281982129,11.784850360142002,0.5684463331405615,3,-0.3332816534112172,0.9794751666307133,1.0599896007145724,0.7905996097740049,0.5493769271649765,144.07309434297298,18.120753957162616,20.231711592839186,16.988665688071507,46.677935459276064,7.460468619428866,0.3446388014624452,8.310148490230201,0.4008428866523181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5279627871197407,137.17770346329436,1710.2113128317903,2467.443894938362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,11,537349,39,133,149018,31,33,7,11.786392102126168,0.5981708177797966,10.810245130284114,0.5586241455731927,2,-0.2931087537235819,0.5835264005941467,0.6545035000644186,0.7171579084344963,0.7744455371230071,839.4986216977255,19.70607614274576,20.51237243209576,18.930769264108662,42.38421467253329,7.974437459565833,0.4047104266675343,8.069033469399304,0.4169708339746237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,12,245651,23,65,56431,16,16,8,8.223072711509838,0.5499466124254593,7.325448009809092,0.6128589932080546,5,-0.28506949841738094,0.8464987177897657,0.890984204683161,0.8228285037539499,NA,NA,14.982825822329197,16.07708604089354,NA,NA,4.687047805402047,0.31346263778613254,12.806162038992003,1.0713845164918974,-8.478618287298929,NA,NA,-12.835489532842367,NA,NA,42938652218887233e29,NA,NA,2685437926155505e28,NA,NA,1.516432271223711,669.817504461087,2537.6985493897005,2698.1292939211567,-15.804339409188547,-12.8328617536478,4872187396061926e109,30942802305426005e107,0.7221269084019077,185.2235571424308,22859587646965193e32,8596668349495553e32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,13,293457,19,57,62625,12,14,4,11.515421094999253,0.7009381946315907,12.701314350025399,0.7502658036183917,2,-0.5385885929722364,0.8673224736350998,1.111746769023795,0.8385315732988906,0.8189056191213335,670.6247850999634,18.184402429425305,17.728811928129005,20.0895538354699,34.36488857907919,6.5128672359252056,0.3964351250869257,7.488755860427174,0.442360316333254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,14,430641,27,81,96628,19,20,4,10.458577859982546,0.7417735179236312,10.840117460528697,0.7990132636426571,2,-0.4029839490852962,0.5596249151969883,0.7013331707957304,0.6914308316577825,0.7552048547194088,584.9089342901567,16.01809788809596,15.342171638178373,17.153940157444666,52.517423761448526,6.3127410368335095,0.44773048394561354,8.265351163221773,0.6092300412911174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,15,349322,24,65,74846,15,16,6,12.555756575481016,0.6321906038448033,14.088959750582108,0.6702656710553593,2,-0.5904511376375993,1.195654212462172,1.4945082176523656,0.823418660043041,1.0013649400624354,647.2857920495627,18.371336734746603,20.724448629611835,16.462903377415795,49.53210113004682,7.548323268579812,0.3800630425169289,10.644919474299048,0.5064195101044648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,16,186015,16,48,54492,12,12,8,6.462900934130206,0.665902780312723,7.032270925333224,0.6401091671332001,4,-0.8323790100918206,1.5793440883944674,2.1735374667727494,0.894709466451478,0.5678142602953228,126.83011395892163,9.903532913371217,10.24015970956045,14.879270988890415,36.12779696652448,3.6677348730374706,0.3779038042355947,5.730140972019304,0.5215833980374267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5683902032678679,142.61901049724304,1124.990140823821,1526.6092286278724,NA,NA,NA,NA,0.5410823872192049,138.9981885233967,17000251127308378e32,7201638861895613e32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,17,464041,26,73,97365,18,18,5,9.649698763494463,0.45090045156451963,11.4512736165678,0.5242159108394591,3,-0.01773950374335288,1.6111402209932932,1.5495133297882415,0.9410518090969977,NA,NA,18.90027867832865,18.84567296986065,NA,NA,4.389262511041574,0.20509660423297613,9.467856615970819,0.43341913273801613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3903887600147142,1672.0524030182594,2538.8058825091484,3551.6991127901592,NA,NA,NA,NA,NA,NA,NA,NA,0.5793780075877241,423.301081295008,19640163726180863e67,5786181851012248e67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,18,192338,22,57,49815,13,14,7,7.155125099766181,0.574322314395336,10.21788486182937,0.6098220313693788,3,-0.5333503409857233,1.0201014055002848,1.258178345649245,0.8916042936591516,NA,NA,13.633741861547708,11.655614967887038,NA,NA,4.0169043070359995,0.32242591794752795,10.252744140586337,0.6119024967955512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1104208556568131,898.9377153497451,1950.8558749462468,2448.342660503805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36389379162975105,218.8137899819205,2110474926811822e67,9148086662291806e66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,19,223250,20,53,56431,13,13,4,5.313559436864837,0.7481286527546877,6.0930274121248615,0.721520702959913,2,-0.4879150018718428,1.3182465507444259,1.4903709440001105,0.8089535910319072,1.3286486079289026,600.3548045476741,7.564531114240298,6.27646077374852,20.53607564665822,51.9873892024047,3.3524618249741294,0.47201368091014645,6.171543813269911,0.7308184141166566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,20,455457,32,101,103328,24,25,5,13.893687383710953,0.4854744317027475,14.140582708866166,0.45937521630625555,3,-0.27051461570563606,0.3867711993929437,0.4478749540538078,0.7318227941272748,0.3561374655110533,139.00461158516026,29.21621058707686,29.643115366414904,26.468946222409336,49.64020879224766,9.24009762814766,0.3228682941406979,9.942388071940531,0.32299140461055553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6377076289519904,250.44441816843963,3020.2661484466676,3164.753904816283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,21,372659,33,114,111748,26,28,5,10.74081405871662,0.7425146403518501,9.862297517513877,0.7127244046805418,3,-0.0823083622400255,1.1566071469377561,1.1284027979027693,0.5249197786099496,0.6779164344854789,99.14679696915005,11.279576598541166,12.31339254563922,20.178282080110016,48.69063736586422,8.14818733249445,0.5632858323058548,9.653067031573066,0.6976038231661061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35358954562224615,57.582549475565294,2090.445209468365,2777.9401422097326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,2,526232,50,164,122100,39,41,5,15.913514690097045,0.49012887463395094,15.070985147878309,0.5038142045983405,2,-0.06092762690304281,0.5500716139839228,0.5428023174868871,0.7354192995565364,0.9323295186036238,1374.642666456863,27.829823465269733,29.114072344144066,19.686871341081883,41.1972049836867,9.59179012889468,0.29542268902580937,10.324247652691602,0.3451335508713822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,3,548444,45,158,133304,36,39,5,15.400656848883918,0.509965618382768,16.10932916127838,0.5332492390857017,2,0.04641541577268554,0.5727891315483433,0.5622784382619915,0.6336531429756433,0.9503055003224722,968.5384078952741,24.911173325835584,27.08298609972571,17.708442506181907,43.982545710884665,11.167861622648127,0.36980406188452064,13.782800925665251,0.4562367577507153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,5,376223,35,116,92724,28,29,4,16.142467547853133,0.6920470708770652,16.21703542605416,0.7118954368942927,2,0.04804037458556784,0.8219330460548292,0.8008792509739934,0.6266584441507792,1.07717058245803,563.8079028061668,20.68060290955166,22.759208752974466,20.15064433161913,26.99152443055132,11.073818114821359,0.47474795083647087,11.863444156349615,0.5207814831055392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,10,393377,34,105,109427,24,26,5,13.43947068182467,0.6026655477810303,14.110996282359073,0.6266604569847782,2,-0.11611133930418173,1.1916904054233586,1.1701264528860513,0.8031095518338338,1.029038292928275,798.899692285962,18.72425352632091,22.65628319168312,16.920102182800793,38.15059506832084,7.712851269591567,0.3458670244824645,9.494498036149714,0.4216446776059932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,17,598401,28,102,143697,24,25,4,12.812907249937,0.645924479071863,11.432979709445428,0.6182949497602936,3,-0.11576420332753007,0.793034430245526,0.7782040235880849,0.6672455949803133,1.7070938226563042,314.0658760582593,17.80797331483416,17.53613496346275,15.592959362013067,46.15647548041006,8.451658552917323,0.4260651420943688,9.5483563531680975,0.5163746163913918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9434731715716297,-177.7167195913949,1514.971648078674,2373.5602041222774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,1,143121,18,61,62171,14,15,7,7.3676508033600445,0.5658305024441944,6.787054515900586,0.5295895133725758,2,-0.5187362053631767,0.6180027431741381,0.8528083269254307,0.7566432904112038,0.6517605090351953,411.54818193631496,13.822003652495557,16.568014766150988,14.417881879423126,36.99068937627369,5.552832262027673,0.42645368960463587,6.109938043865105,0.4767545490914256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,2,446135,26,98,110467,21,24,5,10.341872855707363,0.4624653114030773,10.559979067057625,0.4921456231977834,2,-0.3228250819752631,0.6443509394256696,0.7237994815874981,0.7988560849099168,NA,NA,19.643432791914314,17.958984250594273,NA,NA,6.268588096278719,0.2803171714109102,6.366169686497757,0.2966940112142912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9932651784942322,1389.8257605534068,2099.9257533695277,2600.936181524864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
